Time;Actual Temperature;Heat Flow to Composite
minutes;\+(o)C;W/g
241.2;179.98;-0.01766
241.2;179.98;-0.01766
241.2;179.98;-0.01766
241.2;179.98;-0.01766
241.21;179.98;-0.01766
241.21;179.97;-0.01766
241.21;179.98;-0.01766
241.21;179.98;-0.01766
241.21;179.98;-0.01766
241.22;179.98;-0.01766
241.22;179.98;-0.01766
241.22;179.98;-0.01766
241.22;179.98;-0.01766
241.22;179.98;-0.01766
241.22;179.98;-0.01766
241.23;179.98;-0.01766
241.23;179.98;-0.01766
241.23;179.98;-0.01766
241.23;179.98;-0.01766
241.23;179.98;-0.01765
241.23;179.98;-0.01765
241.23;179.98;-0.01765
241.24;179.98;-0.01765
241.24;179.98;-0.01766
241.24;179.98;-0.01766
241.24;179.98;-0.01765
241.24;179.98;-0.01765
241.25;179.98;-0.01765
241.25;179.98;-0.01765
241.25;179.98;-0.01765
241.25;179.98;-0.01765
241.25;179.98;-0.01765
241.25;179.98;-0.01765
241.25;179.98;-0.01765
241.26;179.98;-0.01765
241.26;179.98;-0.01765
241.26;179.98;-0.01765
241.26;179.98;-0.01765
241.26;179.98;-0.01765
241.27;179.98;-0.01765
241.27;179.98;-0.01765
241.27;179.98;-0.01765
241.27;179.98;-0.01765
241.27;179.98;-0.01765
241.27;179.98;-0.01765
241.28;179.98;-0.01765
241.28;179.98;-0.01765
241.28;179.97;-0.01765
241.28;179.98;-0.01765
241.28;179.98;-0.01765
241.28;179.98;-0.01765
241.28;179.98;-0.01765
241.29;179.98;-0.01765
241.29;179.97;-0.01765
241.29;179.97;-0.01765
241.29;179.98;-0.01765
241.29;179.98;-0.01765
241.3;179.98;-0.01764
241.3;179.97;-0.01764
241.3;179.97;-0.01764
241.3;179.97;-0.01764
241.3;179.97;-0.01764
241.3;179.97;-0.01764
241.3;179.98;-0.01764
241.31;179.98;-0.01765
241.31;179.97;-0.01765
241.31;179.97;-0.01765
241.31;179.97;-0.01765
241.31;179.97;-0.01765
241.32;179.97;-0.01765
241.32;179.98;-0.01765
241.32;179.98;-0.01765
241.32;179.97;-0.01765
241.32;179.97;-0.01765
241.32;179.97;-0.01765
241.33;179.98;-0.01764
241.33;179.98;-0.01764
241.33;179.97;-0.01764
241.33;179.97;-0.01764
241.33;179.97;-0.01764
241.33;179.98;-0.01764
241.33;179.98;-0.01764
241.34;179.98;-0.01764
241.34;179.98;-0.01764
241.34;179.98;-0.01765
241.34;179.98;-0.01765
241.34;179.98;-0.01765
241.35;179.98;-0.01765
241.35;179.98;-0.01765
241.35;179.98;-0.01764
241.35;179.98;-0.01764
241.35;179.98;-0.01764
241.35;179.97;-0.01764
241.35;179.98;-0.01764
241.36;179.98;-0.01764
241.36;179.98;-0.01764
241.36;179.98;-0.01764
241.36;179.98;-0.01764
241.36;179.98;-0.01764
241.37;179.98;-0.01764
241.37;179.98;-0.01764
241.37;179.98;-0.01764
241.37;179.98;-0.01764
241.37;179.98;-0.01764
241.37;179.98;-0.01764
241.38;179.98;-0.01764
241.38;179.97;-0.01764
241.38;179.98;-0.01764
241.38;179.97;-0.01764
241.38;179.98;-0.01763
241.38;179.98;-0.01763
241.38;179.97;-0.01763
241.39;179.98;-0.01763
241.39;179.97;-0.01763
241.39;179.98;-0.01763
241.39;179.98;-0.01763
241.39;179.98;-0.01763
241.4;179.97;-0.01763
241.4;179.98;-0.01763
241.4;179.98;-0.01763
241.4;179.98;-0.01763
241.4;179.98;-0.01763
241.4;179.98;-0.01763
241.4;179.98;-0.01763
241.41;179.98;-0.01763
241.41;179.98;-0.01763
241.41;179.97;-0.01763
241.41;179.98;-0.01763
241.41;179.98;-0.01763
241.42;179.97;-0.01763
241.42;179.98;-0.01763
241.42;179.97;-0.01763
241.42;179.97;-0.01763
241.42;179.98;-0.01763
241.42;179.98;-0.01763
241.43;179.98;-0.01763
241.43;179.97;-0.01763
241.43;179.97;-0.01763
241.43;179.98;-0.01763
241.43;179.98;-0.01763
241.43;179.98;-0.01763
241.43;179.98;-0.01763
241.44;179.98;-0.01763
241.44;179.98;-0.01763
241.44;179.98;-0.01763
241.44;179.97;-0.01763
241.44;179.98;-0.01763
241.45;179.98;-0.01763
241.45;179.98;-0.01763
241.45;179.98;-0.01763
241.45;179.98;-0.01763
241.45;179.97;-0.01763
241.45;179.97;-0.01763
241.45;179.98;-0.01763
241.46;179.98;-0.01763
241.46;179.98;-0.01763
241.46;179.97;-0.01763
241.46;179.98;-0.01763
241.46;179.98;-0.01763
241.47;179.98;-0.01764
241.47;179.97;-0.01764
241.47;179.98;-0.01764
241.47;179.97;-0.01764
241.47;179.97;-0.01764
241.47;179.98;-0.01764
241.48;179.98;-0.01764
241.48;179.97;-0.01764
241.48;179.98;-0.01764
241.48;179.98;-0.01764
241.48;179.97;-0.01764
241.48;179.97;-0.01763
241.48;179.98;-0.01763
241.49;179.98;-0.01763
241.49;179.98;-0.01763
241.49;179.98;-0.01763
241.49;179.98;-0.01763
241.49;179.97;-0.01763
241.5;179.98;-0.01763
241.5;179.98;-0.01763
241.5;179.98;-0.01763
241.5;179.98;-0.01763
241.5;179.98;-0.01763
241.5;179.98;-0.01763
241.5;179.98;-0.01763
241.51;179.98;-0.01763
241.51;179.98;-0.01763
241.51;179.98;-0.01763
241.51;179.97;-0.01763
241.51;179.98;-0.01763
241.52;179.98;-0.01764
241.52;179.98;-0.01764
241.52;179.98;-0.01764
241.52;179.98;-0.01764
241.52;179.98;-0.01764
241.52;179.98;-0.01764
241.53;179.98;-0.01764
241.53;179.98;-0.01764
241.53;179.98;-0.01763
241.53;179.98;-0.01763
241.53;179.98;-0.01763
241.53;179.98;-0.01763
241.53;179.98;-0.01763
241.54;179.98;-0.01763
241.54;179.98;-0.01763
241.54;179.97;-0.01763
241.54;179.98;-0.01763
241.54;179.98;-0.01763
241.55;179.98;-0.01763
241.55;179.98;-0.01763
241.55;179.98;-0.01763
241.55;179.98;-0.01763
241.55;179.98;-0.01763
241.55;179.98;-0.01763
241.55;179.98;-0.01763
241.56;179.98;-0.01763
241.56;179.98;-0.01763
241.56;179.98;-0.01763
241.56;179.98;-0.01764
241.56;179.98;-0.01763
241.57;179.98;-0.01763
241.57;179.98;-0.01764
241.57;179.98;-0.01764
241.57;179.98;-0.01763
241.57;179.98;-0.01763
241.57;179.98;-0.01763
241.58;179.98;-0.01763
241.58;179.98;-0.01763
241.58;179.98;-0.01763
241.58;179.98;-0.01763
241.58;179.98;-0.01763
241.58;179.98;-0.01763
241.58;179.98;-0.01764
241.59;179.98;-0.01764
241.59;179.98;-0.01764
241.59;179.98;-0.01764
241.59;179.98;-0.01764
241.59;179.98;-0.01764
241.6;179.98;-0.01764
241.6;179.98;-0.01764
241.6;179.98;-0.01764
241.6;179.98;-0.01764
241.6;179.98;-0.01764
241.6;179.98;-0.01764
241.6;179.98;-0.01764
241.61;179.98;-0.01764
241.61;179.98;-0.01764
241.61;179.98;-0.01764
241.61;179.98;-0.01764
241.61;179.98;-0.01764
241.62;179.98;-0.01764
241.62;179.98;-0.01764
241.62;179.98;-0.01764
241.62;179.98;-0.01764
241.62;179.98;-0.01763
241.62;179.98;-0.01764
241.63;179.98;-0.01764
241.63;179.98;-0.01764
241.63;179.98;-0.01764
241.63;179.98;-0.01764
241.63;179.98;-0.01764
241.63;179.98;-0.01764
241.63;179.98;-0.01764
241.64;179.98;-0.01764
241.64;179.98;-0.01764
241.64;179.98;-0.01764
241.64;179.98;-0.01764
241.64;179.98;-0.01764
241.65;179.98;-0.01764
241.65;179.98;-0.01764
241.65;179.98;-0.01764
241.65;179.98;-0.01764
241.65;179.98;-0.01764
241.65;179.98;-0.01764
241.65;179.98;-0.01764
241.66;179.98;-0.01764
241.66;179.98;-0.01764
241.66;179.98;-0.01764
241.66;179.98;-0.01765
241.66;179.98;-0.01765
241.67;179.97;-0.01765
241.67;179.97;-0.01765
241.67;179.98;-0.01765
241.67;179.98;-0.01765
241.67;179.98;-0.01765
241.67;179.98;-0.01765
241.68;179.98;-0.01765
241.68;179.98;-0.01765
241.68;179.98;-0.01764
241.68;179.98;-0.01764
241.68;179.98;-0.01765
241.68;179.98;-0.01765
241.68;179.98;-0.01765
241.69;179.98;-0.01765
241.69;179.98;-0.01765
241.69;179.98;-0.01764
241.69;179.98;-0.01764
241.69;179.98;-0.01764
241.7;179.98;-0.01764
241.7;179.98;-0.01764
241.7;179.98;-0.01764
241.7;179.98;-0.01764
241.7;179.98;-0.01764
241.7;179.98;-0.01764
241.7;179.98;-0.01765
241.71;179.98;-0.01765
241.71;179.98;-0.01765
241.71;179.98;-0.01765
241.71;179.98;-0.01765
241.71;179.98;-0.01765
241.72;179.98;-0.01765
241.72;179.98;-0.01765
241.72;179.98;-0.01765
241.72;179.98;-0.01765
241.72;179.98;-0.01765
241.72;179.98;-0.01765
241.73;179.98;-0.01764
241.73;179.98;-0.01764
241.73;179.98;-0.01764
241.73;179.98;-0.01764
241.73;179.98;-0.01764
241.73;179.98;-0.01764
241.73;179.98;-0.01764
241.74;179.98;-0.01764
241.74;179.98;-0.01764
241.74;179.98;-0.01765
241.74;179.98;-0.01765
241.74;179.98;-0.01765
241.75;179.98;-0.01765
241.75;179.98;-0.01765
241.75;179.98;-0.01765
241.75;179.98;-0.01766
241.75;179.98;-0.01766
241.75;179.98;-0.01766
241.75;179.98;-0.01765
241.76;179.98;-0.01765
241.76;179.98;-0.01765
241.76;179.98;-0.01765
241.76;179.98;-0.01765
241.76;179.98;-0.01765
241.77;179.98;-0.01765
241.77;179.98;-0.01765
241.77;179.98;-0.01765
241.77;179.98;-0.01766
241.77;179.98;-0.01766
241.77;179.98;-0.01766
241.78;179.98;-0.01766
241.78;179.98;-0.01766
241.78;179.98;-0.01765
241.78;179.98;-0.01765
241.78;179.98;-0.01765
241.78;179.98;-0.01765
241.78;179.98;-0.01765
241.79;179.98;-0.01765
241.79;179.98;-0.01765
241.79;179.98;-0.01765
241.79;179.98;-0.01765
241.79;179.98;-0.01765
241.8;179.98;-0.01766
241.8;179.98;-0.01766
241.8;179.98;-0.01766
241.8;179.98;-0.01766
241.8;179.98;-0.01766
241.8;179.98;-0.01765
241.8;179.98;-0.01765
241.81;179.98;-0.01765
241.81;179.98;-0.01765
241.81;179.98;-0.01765
241.81;179.98;-0.01764
241.81;179.98;-0.01764
241.82;179.98;-0.01764
241.82;179.98;-0.01765
241.82;179.98;-0.01765
241.82;179.98;-0.01765
241.82;179.98;-0.01765
241.82;179.98;-0.01765
241.83;179.98;-0.01765
241.83;179.98;-0.01765
241.83;179.98;-0.01765
241.83;179.98;-0.01765
241.83;179.98;-0.01765
241.83;179.98;-0.01765
241.83;179.98;-0.01765
241.84;179.98;-0.01765
241.84;179.98;-0.01765
241.84;179.98;-0.01765
241.84;179.98;-0.01765
241.84;179.98;-0.01765
241.85;179.98;-0.01765
241.85;179.98;-0.01765
241.85;179.98;-0.01765
241.85;179.98;-0.01765
241.85;179.98;-0.01765
241.85;179.98;-0.01765
241.85;179.98;-0.01765
241.86;179.98;-0.01765
241.86;179.98;-0.01765
241.86;179.98;-0.01765
241.86;179.98;-0.01764
241.86;179.98;-0.01765
241.87;179.98;-0.01765
241.87;179.98;-0.01765
241.87;179.98;-0.01765
241.87;179.98;-0.01765
241.87;179.98;-0.01766
241.87;179.98;-0.01766
241.88;179.98;-0.01766
241.88;179.98;-0.01766
241.88;179.98;-0.01766
241.88;179.98;-0.01766
241.88;179.98;-0.01766
241.88;179.98;-0.01766
241.88;179.98;-0.01766
241.89;179.98;-0.01766
241.89;179.98;-0.01766
241.89;179.98;-0.01766
241.89;179.98;-0.01766
241.89;179.98;-0.01766
241.9;179.98;-0.01766
241.9;179.98;-0.01766
241.9;179.98;-0.01766
241.9;179.98;-0.01766
241.9;179.98;-0.01766
241.9;179.98;-0.01766
241.9;179.98;-0.01766
241.91;179.98;-0.01766
241.91;179.98;-0.01766
241.91;179.98;-0.01766
241.91;179.98;-0.01766
241.91;179.98;-0.01766
241.92;179.98;-0.01766
241.92;179.98;-0.01766
241.92;179.98;-0.01766
241.92;179.98;-0.01766
241.92;179.98;-0.01766
241.92;179.98;-0.01766
241.93;179.98;-0.01766
241.93;179.98;-0.01766
241.93;179.98;-0.01766
241.93;179.98;-0.01766
241.93;179.98;-0.01766
241.93;179.98;-0.01766
241.93;179.98;-0.01766
241.94;179.98;-0.01765
241.94;179.98;-0.01765
241.94;179.98;-0.01765
241.94;179.98;-0.01765
241.94;179.98;-0.01765
241.95;179.98;-0.01765
241.95;179.98;-0.01765
241.95;179.98;-0.01765
241.95;179.98;-0.01765
241.95;179.98;-0.01765
241.95;179.98;-0.01765
241.95;179.98;-0.01765
241.96;179.98;-0.01765
241.96;179.98;-0.01766
241.96;179.98;-0.01766
241.96;179.98;-0.01766
241.96;179.98;-0.01766
241.97;179.98;-0.01766
241.97;179.98;-0.01766
241.97;179.98;-0.01766
241.97;179.98;-0.01765
241.97;179.98;-0.01765
241.97;179.98;-0.01765
241.98;179.98;-0.01765
241.98;179.98;-0.01765
241.98;179.98;-0.01765
241.98;179.98;-0.01765
241.98;179.98;-0.01764
241.98;179.98;-0.01764
241.98;179.98;-0.01764
241.99;179.98;-0.01764
241.99;179.98;-0.01764
241.99;179.98;-0.01764
241.99;179.98;-0.01764
241.99;179.98;-0.01764
242;179.98;-0.01764
242;179.98;-0.01764
242;179.98;-0.01764
242;179.98;-0.01764
242;179.98;-0.01764
242;179.98;-0.01764
242;179.98;-0.01764
242.01;179.98;-0.01764
242.01;179.98;-0.01764
242.01;179.98;-0.01764
242.01;179.98;-0.01764
242.01;179.98;-0.01764
242.02;179.98;-0.01764
242.02;179.98;-0.01763
242.02;179.98;-0.01763
242.02;179.98;-0.01763
242.02;179.98;-0.01763
242.02;179.98;-0.01763
242.03;179.98;-0.01763
242.03;179.98;-0.01762
242.03;179.98;-0.01762
242.03;179.98;-0.01762
242.03;179.98;-0.01762
242.03;179.98;-0.01762
242.03;179.98;-0.01762
242.04;179.98;-0.01762
242.04;179.98;-0.01762
242.04;179.98;-0.01762
242.04;179.98;-0.01762
242.04;179.98;-0.01762
242.05;179.98;-0.01762
242.05;179.98;-0.01763
242.05;179.98;-0.01763
242.05;179.98;-0.01763
242.05;179.98;-0.01763
242.05;179.98;-0.01763
242.05;179.98;-0.01763
242.06;179.98;-0.01763
242.06;179.98;-0.01762
242.06;179.98;-0.01762
242.06;179.98;-0.01762
242.06;179.98;-0.01762
242.07;179.98;-0.01762
242.07;179.98;-0.01762
242.07;179.98;-0.01762
242.07;179.98;-0.01762
242.07;179.98;-0.01762
242.07;179.98;-0.01762
242.08;179.98;-0.01762
242.08;179.98;-0.01762
242.08;179.98;-0.01762
242.08;179.98;-0.01762
242.08;179.98;-0.01762
242.08;179.98;-0.01762
242.08;179.98;-0.01761
242.09;179.98;-0.01761
242.09;179.98;-0.01761
242.09;179.98;-0.01761
242.09;179.98;-0.01761
242.09;179.98;-0.01761
242.1;179.98;-0.01761
242.1;179.98;-0.01761
242.1;179.98;-0.01761
242.1;179.98;-0.01762
242.1;179.98;-0.01762
242.1;179.98;-0.01762
242.1;179.98;-0.01762
242.11;179.98;-0.01762
242.11;179.98;-0.01762
242.11;179.98;-0.01762
242.11;179.98;-0.01761
242.11;179.98;-0.01761
242.12;179.98;-0.01762
242.12;179.98;-0.01762
242.12;179.98;-0.01762
242.12;179.98;-0.01762
242.12;179.98;-0.01762
242.12;179.98;-0.01762
242.13;179.98;-0.01762
242.13;179.98;-0.01761
242.13;179.98;-0.01761
242.13;179.98;-0.01761
242.13;179.97;-0.01761
242.13;179.98;-0.01762
242.13;179.98;-0.01762
242.14;179.98;-0.01762
242.14;179.98;-0.01762
242.14;179.97;-0.01762
242.14;179.98;-0.01762
242.14;179.98;-0.01762
242.15;179.98;-0.01762
242.15;179.98;-0.01762
242.15;179.98;-0.01762
242.15;179.98;-0.01762
242.15;179.98;-0.01762
242.15;179.98;-0.01762
242.15;179.98;-0.01762
242.16;179.98;-0.01762
242.16;179.98;-0.01762
242.16;179.98;-0.01762
242.16;179.98;-0.01762
242.16;179.98;-0.01762
242.17;179.98;-0.01762
242.17;179.98;-0.01762
242.17;179.98;-0.01762
242.17;179.98;-0.01762
242.17;179.98;-0.01761
242.17;179.98;-0.01761
242.18;179.98;-0.01761
242.18;179.98;-0.01761
242.18;179.98;-0.0176
242.18;179.98;-0.0176
242.18;179.98;-0.0176
242.18;179.98;-0.0176
242.18;179.98;-0.0176
242.19;179.98;-0.0176
242.19;179.98;-0.0176
242.19;179.98;-0.0176
242.19;179.98;-0.0176
242.19;179.98;-0.01761
242.2;179.98;-0.01761
242.2;179.98;-0.01761
242.2;179.98;-0.01761
242.2;179.98;-0.01761
242.2;179.98;-0.01761
242.2;179.98;-0.01761
242.2;179.98;-0.01761
242.21;179.98;-0.01761
242.21;179.98;-0.01761
242.21;179.98;-0.01761
242.21;179.98;-0.01761
242.21;179.98;-0.01761
242.22;179.98;-0.01761
242.22;179.98;-0.01761
242.22;179.98;-0.01761
242.22;179.98;-0.01761
242.22;179.97;-0.01761
242.22;179.98;-0.01761
242.23;179.98;-0.01761
242.23;179.98;-0.01761
242.23;179.98;-0.01761
242.23;179.98;-0.01761
242.23;179.98;-0.01761
242.23;179.98;-0.01761
242.23;179.98;-0.01761
242.24;179.98;-0.01761
242.24;179.98;-0.01761
242.24;179.98;-0.01761
242.24;179.98;-0.01761
242.24;179.98;-0.01761
242.25;179.98;-0.01761
242.25;179.97;-0.01761
242.25;179.98;-0.01761
242.25;179.98;-0.01761
242.25;179.98;-0.01761
242.25;179.98;-0.01761
242.25;179.98;-0.01761
242.26;179.98;-0.01761
242.26;179.98;-0.01761
242.26;179.98;-0.01761
242.26;179.98;-0.01761
242.26;179.97;-0.01761
242.27;179.98;-0.01761
242.27;179.97;-0.01761
242.27;179.98;-0.01761
242.27;179.98;-0.01761
242.27;179.98;-0.01761
242.27;179.98;-0.01761
242.28;179.98;-0.01762
242.28;179.98;-0.01762
242.28;179.97;-0.01762
242.28;179.98;-0.01763
242.28;179.98;-0.01763
242.28;179.98;-0.01763
242.28;179.98;-0.01763
242.29;179.98;-0.01763
242.29;179.98;-0.01764
242.29;179.98;-0.01764
242.29;179.98;-0.01764
242.29;179.98;-0.01764
242.3;179.98;-0.01764
242.3;179.98;-0.01764
242.3;179.98;-0.01764
242.3;179.98;-0.01765
242.3;179.98;-0.01765
242.3;179.97;-0.01765
242.3;179.98;-0.01765
242.31;179.97;-0.01765
242.31;179.98;-0.01766
242.31;179.98;-0.01766
242.31;179.98;-0.01766
242.31;179.98;-0.01766
242.32;179.98;-0.01766
242.32;179.98;-0.01766
242.32;179.98;-0.01766
242.32;179.98;-0.01766
242.32;179.98;-0.01766
242.32;179.98;-0.01766
242.33;179.98;-0.01767
242.33;179.98;-0.01767
242.33;179.98;-0.01767
242.33;179.98;-0.01767
242.33;179.98;-0.01768
242.33;179.98;-0.01768
242.33;179.98;-0.01768
242.34;179.98;-0.01769
242.34;179.98;-0.01769
242.34;179.98;-0.01769
242.34;179.98;-0.01769
242.34;179.98;-0.01769
242.35;179.98;-0.01769
242.35;179.98;-0.01769
242.35;179.98;-0.01769
242.35;179.98;-0.01769
242.35;179.98;-0.01769
242.35;179.98;-0.01769
242.35;179.98;-0.01769
242.36;179.98;-0.01769
242.36;179.98;-0.01769
242.36;179.98;-0.01769
242.36;179.98;-0.01769
242.36;179.98;-0.01769
242.37;179.98;-0.01769
242.37;179.97;-0.01769
242.37;179.98;-0.01769
242.37;179.98;-0.01769
242.37;179.98;-0.01769
242.37;179.98;-0.01769
242.38;179.98;-0.01769
242.38;179.98;-0.01769
242.38;179.98;-0.01769
242.38;179.98;-0.01769
242.38;179.98;-0.01769
242.38;179.98;-0.01769
242.38;179.98;-0.01769
242.39;179.98;-0.0177
242.39;179.97;-0.0177
242.39;179.98;-0.0177
242.39;179.98;-0.0177
242.39;179.98;-0.0177
242.4;179.97;-0.0177
242.4;179.98;-0.01771
242.4;179.98;-0.0177
242.4;179.98;-0.0177
242.4;179.98;-0.0177
242.4;179.98;-0.01771
242.4;179.97;-0.0177
242.41;179.98;-0.0177
242.41;179.98;-0.0177
242.41;179.98;-0.0177
242.41;179.98;-0.0177
242.41;179.98;-0.0177
242.42;179.98;-0.0177
242.42;179.98;-0.0177
242.42;179.98;-0.0177
242.42;179.98;-0.0177
242.42;179.98;-0.0177
242.42;179.98;-0.0177
242.43;179.98;-0.01771
242.43;179.98;-0.01771
242.43;179.98;-0.01771
242.43;179.98;-0.01771
242.43;179.98;-0.01771
242.43;179.98;-0.01771
242.43;179.98;-0.01771
242.44;179.98;-0.01771
242.44;179.98;-0.01771
242.44;179.98;-0.01771
242.44;179.98;-0.01771
242.44;179.98;-0.01771
242.45;179.98;-0.01771
242.45;179.98;-0.01771
242.45;179.98;-0.01771
242.45;179.98;-0.01771
242.45;179.98;-0.01771
242.45;179.98;-0.01771
242.45;179.98;-0.01771
242.46;179.98;-0.0177
242.46;179.98;-0.0177
242.46;179.98;-0.0177
242.46;179.98;-0.0177
242.46;179.98;-0.0177
242.47;179.98;-0.0177
242.47;179.98;-0.0177
242.47;179.98;-0.0177
242.47;179.98;-0.0177
242.47;179.98;-0.0177
242.47;179.98;-0.0177
242.48;179.97;-0.0177
242.48;179.98;-0.0177
242.48;179.98;-0.0177
242.48;179.98;-0.0177
242.48;179.98;-0.0177
242.48;179.98;-0.0177
242.48;179.98;-0.01771
242.49;179.98;-0.01771
242.49;179.98;-0.01771
242.49;179.98;-0.01771
242.49;179.98;-0.01771
242.49;179.98;-0.01771
242.5;179.98;-0.01771
242.5;179.98;-0.01771
242.5;179.98;-0.01771
242.5;179.98;-0.01771
242.5;179.98;-0.0177
242.5;179.98;-0.01771
242.5;179.98;-0.01771
242.51;179.98;-0.01771
242.51;179.98;-0.01771
242.51;179.98;-0.0177
242.51;179.98;-0.0177
242.51;179.98;-0.0177
242.52;179.98;-0.0177
242.52;179.98;-0.0177
242.52;179.98;-0.0177
242.52;179.98;-0.0177
242.52;179.98;-0.01771
242.52;179.98;-0.01771
242.53;179.97;-0.01771
242.53;179.98;-0.01771
242.53;179.98;-0.01771
242.53;179.98;-0.01771
242.53;179.98;-0.01772
242.53;179.98;-0.01772
242.53;179.98;-0.01772
242.54;179.97;-0.01772
242.54;179.98;-0.01772
242.54;179.98;-0.01772
242.54;179.98;-0.01772
242.54;179.98;-0.01772
242.55;179.98;-0.01771
242.55;179.98;-0.01771
242.55;179.98;-0.01771
242.55;179.98;-0.01771
242.55;179.98;-0.01771
242.55;179.98;-0.01771
242.55;179.98;-0.01771
242.56;179.97;-0.01771
242.56;179.98;-0.01772
242.56;179.98;-0.01772
242.56;179.98;-0.01772
242.56;179.97;-0.01772
242.57;179.97;-0.01772
242.57;179.98;-0.01772
242.57;179.98;-0.01772
242.57;179.97;-0.01771
242.57;179.98;-0.01771
242.57;179.98;-0.01771
242.58;179.98;-0.01771
242.58;179.98;-0.01771
242.58;179.97;-0.01771
242.58;179.97;-0.01771
242.58;179.98;-0.01772
242.58;179.98;-0.01772
242.58;179.98;-0.01772
242.59;179.98;-0.01772
242.59;179.98;-0.01772
242.59;179.98;-0.01772
242.59;179.97;-0.01772
242.59;179.98;-0.01772
242.6;179.97;-0.01772
242.6;179.98;-0.01772
242.6;179.98;-0.01772
242.6;179.98;-0.01772
242.6;179.98;-0.01772
242.6;179.98;-0.01772
242.6;179.98;-0.01772
242.61;179.98;-0.01772
242.61;179.98;-0.01772
242.61;179.98;-0.01771
242.61;179.98;-0.01771
242.61;179.98;-0.01771
242.62;179.98;-0.01771
242.62;179.98;-0.01771
242.62;179.98;-0.01771
242.62;179.98;-0.01771
242.62;179.98;-0.01771
242.62;179.98;-0.01771
242.63;179.98;-0.01771
242.63;179.97;-0.01771
242.63;179.98;-0.01771
242.63;179.98;-0.01771
242.63;179.98;-0.01771
242.63;179.98;-0.01771
242.63;179.97;-0.01771
242.64;179.98;-0.01771
242.64;179.98;-0.01771
242.64;179.98;-0.01771
242.64;179.98;-0.01771
242.64;179.98;-0.01771
242.65;179.98;-0.01771
242.65;179.98;-0.01771
242.65;179.98;-0.01771
242.65;179.98;-0.01771
242.65;179.98;-0.01771
242.65;179.98;-0.01771
242.65;179.98;-0.01771
242.66;179.98;-0.01771
242.66;179.98;-0.01771
242.66;179.98;-0.01771
242.66;179.98;-0.01771
242.66;179.98;-0.01771
242.67;179.98;-0.01771
242.67;179.98;-0.01771
242.67;179.98;-0.0177
242.67;179.98;-0.0177
242.67;179.98;-0.0177
242.67;179.98;-0.0177
242.68;179.98;-0.0177
242.68;179.98;-0.0177
242.68;179.98;-0.0177
242.68;179.98;-0.0177
242.68;179.98;-0.0177
242.68;179.98;-0.0177
242.68;179.98;-0.01769
242.69;179.98;-0.01769
